amount,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.0,1.0,buy,61476.19,BTC-27DEC24-75000-P,60.05,,0.2717921,0.2705,0,1719734663362,306936127,239
0.1,0.1,buy,61445.57,BTC-30JUN24-61500-P,10.0,,0.00065987,0.0004,1,1719733667292,306934640,65
0.1,0.1,sell,61492.03,BTC-30JUN24-61500-C,6.18,,0.00047717,0.0001,2,1719733600581,306934462,177
0.1,0.1,buy,61510.35,BTC-5JUL24-92000-C,127.2,,1.25e-06,0.0002,0,1719733327678,306934212,94
1.8,1.8,buy,61502.33,BTC-30AUG24-55000-P,47.26,,0.02828744,0.0275,3,1719733208265,306934010,116
0.1,0.1,buy,61526.95,BTC-27JUN25-80000-C,64.86,,0.19356724,0.1955,0,1719732483850,306933198,34
0.1,0.1,buy,61490.02,BTC-30JUN24-61000-P,62.29,,1.243e-05,0.0001,3,1719732452394,306933135,205
0.5,0.5,buy,61415.01,BTC-30JUN24-61000-C,0.0,,0.00672076,0.0065,2,1719732159634,306932697,389
2.0,2.0,buy,61627.64,BTC-30JUN24-62000-C,57.29,,0.00013953,0.0003,1,1719731920610,306931919,140
0.4,0.4,sell,61639.96,BTC-30JUN24-63000-C,123.28,,0.0,0.0001,3,1719731862062,306931746,137
0.1,0.1,buy,61613.42,BTC-30JUN24-62500-C,81.08,,8.5e-07,0.0001,3,1719731547616,306931084,178
0.1,0.1,sell,61486.51,BTC-27SEP24-45000-P,53.96,,0.01079547,0.011,2,1719731450159,306930132,396
1.0,1.0,sell,61427.74,BTC-27DEC24-47000-P,57.98,,0.04270306,0.0425,2,1719731294064,306929401,140
0.1,0.1,sell,61348.63,BTC-30AUG24-59000-P,47.11,,0.05126499,0.051,2,1719731291250,306929199,174
0.5,0.5,sell,61221.29,BTC-27DEC24-48000-P,57.84,,0.0481525,0.0475,2,1719731126229,306928027,146
0.1,0.1,sell,61221.29,BTC-27SEP24-70000-P,51.73,,0.17646607,0.1755,2,1719731126209,306928024,893
0.1,0.1,sell,61031.57,BTC-30AUG24-65000-P,47.2,,0.10540742,0.105,2,1719730922680,306926816,294
2.5,2.5,sell,60960.09,BTC-30JUN24-60500-P,43.88,,2.209e-05,0.0001,3,1719730887047,306926628,273
0.1,0.1,sell,60910.34,BTC-30JUN24-65500-P,303.82,,0.07533577,0.0755,2,1719730789619,306926440,4
0.1,0.1,sell,60737.69,BTC-30JUN24-60000-P,49.4,,2.047e-05,0.0001,3,1719728353099,306925592,147
0.8,0.8,sell,60676.79,BTC-1JUL24-67000-C,74.23,,4.1e-07,0.0001,1,1719727583219,306925428,3
1.0,1.0,sell,60678.12,BTC-26JUL24-90000-C,56.5,,0.00035152,0.0003,3,1719727500342,306925418,1119
0.1,0.1,sell,60676.81,BTC-27SEP24-28000-P,70.81,,0.00077054,0.0009,3,1719727222311,306925362,289
0.1,0.1,sell,60666.73,BTC-5JUL24-86000-C,103.78,,1.194e-05,0.0001,3,1719726275023,306925124,109
1.0,1.0,buy,60696.17,BTC-5JUL24-78000-C,83.09,,2.281e-05,0.0002,0,1719726018595,306925063,227
0.1,0.1,sell,60639.03,BTC-27DEC24-80000-C,61.09,,0.09024075,0.09,2,1719724548799,306924528,1687
0.1,0.1,sell,60681.22,BTC-30AUG24-59000-C,46.96,,0.09830412,0.0985,2,1719724106248,306924278,34
0.1,0.1,sell,60718.38,BTC-30JUN24-60500-C,21.15,,0.00406339,0.0041,0,1719721784183,306923830,130
0.1,0.1,sell,60740.97,BTC-30AUG24-78000-C,49.55,,0.01392419,0.014,3,1719721362502,306923768,292
0.9,0.9,buy,60748.7,BTC-30AUG24-35000-P,63.52,,0.00121393,0.001,3,1719720404284,306923555,163
0.1,0.1,sell,60708.12,BTC-27SEP24-140000-C,67.32,,0.00093347,0.0012,3,1719716504909,306922271,1060
0.1,0.1,buy,60832.78,BTC-27SEP24-19000-P,86.96,,0.00021008,0.0002,2,1719713460063,306920646,270
0.1,0.1,buy,60845.76,BTC-27SEP24-39000-P,57.26,,0.00475651,0.0045,3,1719712528017,306920497,223
0.1,0.1,sell,60874.02,BTC-27DEC24-50000-P,57.17,,0.05966388,0.0575,2,1719711857595,306920348,552
0.1,0.1,buy,60940.09,BTC-30AUG24-110000-C,59.47,,0.00084736,0.001,2,1719711007132,306920171,257
0.6,0.6,buy,60859.35,BTC-26JUL24-58000-C,41.56,,0.07509523,0.075,3,1719709986075,306919898,289
